ir0,ir1,ir2,ir3,ir4,ir5,ir6,ir7,angle,turn,move
100,100,82.79143856994195,100,100,100,84.78280765368166,100,-40.36056805010094,-5,5
100,100,77.67494902826681,100,100,100,83.2352722926382,100,-35.872272742315545,-5,5
100,100,73.95407307378679,100,100,100,82.04287759592738,100,-31.33205333357597,-5,5
100,100,100,100,100,100,81.15975499747246,100,-26.735150464204253,-5,5
100,100,100,100,100,100,80.55520208122458,100,-22.076701471886167,-5,5
100,100,100,100,100,100,80.21061219794251,100,-17.351771682833885,-5,5
100,100,100,94.72651715761565,100,100,80.11775876359498,100,-12.555399423268796,-5,5
100,100,100,88.99677107504243,100,100,80.27812009393027,100,-7.68265756482856,-5,5
100,100,100,85.13289364217081,100,100,80.70313163377168,100,-2.728734577739999,-5,5
100,100,100,100,100,100,81.41542112130719,100,2.310961975099474,-5,5
100,100,100,100,100,100,100,100,7.440676927727878,-5,5
100,100,100,100,100,100,100,100,12.664152226074691,-5,5
100,100,100,100,100,100,100,100,17.984444544162756,-5,5
100,100,100,100,100,100,100,100,23.4037176781558,-5,5
100,100,100,100,100,100,100,100,28.92301466081645,5,5
100,100,100,100,100,100,79.36558939288491,100,24.373536286616144,5,5
100,100,100,100,100,100,70.07076517235267,100,19.74894240726087,5,5
100,100,100,100,100,100,62.8502082075414,100,15.04265491518396,5,5
100,100,100,100,100,100,57.28071913559223,100,10.247905609433332,5,5
100,100,100,100,100,100,66.9782775900438,100,5.357810155094938,5,5
100,100,100,100,100,100,100,100,0.36547478624623864,5,5
100,100,100,100,100,89.55883683580697,98.75686397871982,100,-4.735856974674164,0,5
100,100,100,100,100,88.04510504121296,97.87522907517761,100,-4.841708143817755,0,5
100,100,100,100,100,86.53137324661891,96.99359417163542,100,-4.952387193069683,0,5
100,98.82728657703304,100,100,100,85.01764145202485,96.11195926809324,100,-5.0682312450809945,0,5
100,92.81614517857021,100,100,100,83.5039096574308,95.23032436455102,100,-5.189609469170023,0,5
100,86.80500378010734,100,100,100,81.99017786283679,94.34868946100883,100,-5.316926970488339,0,5
100,80.7938623816445,100,100,100,80.47644606824274,93.46705455746664,100,-5.450629257844639,0,5
100,75.38196528846122,100,100,100,78.96271427364867,92.58541965392445,100,-5.591207392840317,0,5
100,76.89569708305523,100,100,100,82.1368628418851,91.70378475038224,100,-5.739203944248061,0,5
100,78.40942887764923,100,100,100,88.14800424034794,90.82214984684005,100,-5.895219897915467,0,5
100,79.92316067224334,100,100,100,94.15914563881077,89.94051494329784,100,-6.059922705272356,0,5
100,81.43689246683735,100,100,100,100,89.05888003975565,100,-6.234055694558833,0,5
100,82.95062426143136,100,100,100,100,88.17724513621344,100,-6.418449120530795,0,5
100,84.46435605602547,100,100,100,100,87.29561023267127,100,-6.61403319374358,0,5
100,85.97808785061953,100,100,100,100,86.41397532912906,100,-6.821853513721749,0,5
100,87.49181964521354,100,100,100,100,85.53234042558687,100,-7.0430894369387715,0,5
100,89.00555143980763,100,100,100,100,84.65070552204466,100,-7.279076048070976,0,5
100,90.51928323440166,100,100,100,100,83.76907061850247,100,-7.531330581671796,0,5
100,92.03301502899576,78.02575992132664,100,100,100,82.88743571496026,100,-7.801584375278821,0,5
100,93.54674682358977,50.30819097144372,100,100,100,82.00580081141807,100,-8.091821743454489,0,5
100,100,51.189825874985914,100,100,100,81.12416590787588,99.55204921784612,-8.4043275725532,0,5
100,100,52.07146077852813,100,100,100,80.24253100433369,98.49212280444365,-8.741745986458113,0,5
